sensor1,sensor2,speedSet,load_value,gear_fault_desc,gear_fault,year,month,day,hour,minute,second
2.515087835137249,2.439858625478226,40.0,80,missing tooth,4,2023,5,3,12,26,50
2.523957667162899,2.431317329754514,40.0,0,No fault,0,2023,5,3,22,10,4
2.50408267688188,2.428689239247504,25.0,0,surface defect,5,2023,5,2,14,29,44
2.5214938246659275,2.4314815854187715,8.33203125,80,eccentricity,3,2023,5,3,20,34,20
2.5257644851249883,2.4469216218429697,25.0,80,Root crack,1,2023,5,3,14,55,51
2.5196870069657136,2.4314815854187715,8.33203125,80,No fault,0,2023,5,3,21,49,8
2.5219865931488417,2.433945420489576,25.0,0,surface defect,5,2023,5,2,14,29,41
2.521658080825983,2.429674773160919,40.0,80,Root crack,1,2023,5,3,15,3,40
2.5190299823749016,2.435916488690641,40.0,80,eccentricity,3,2023,5,3,20,29,37
2.521329568506787,2.431645841083921,8.33203125,0,eccentricity,3,2023,5,3,20,31,43
2.523136386307683,2.4232688032962497,25.0,0,eccentricity,3,2023,5,3,20,20,2
2.5185372139413964,2.4254041264341613,8.33203125,0,surface defect,5,2023,5,2,14,35,17
2.5185372139413964,2.4272109384374603,8.33203125,0,chipped tooth,2,2023,5,2,15,53,11
2.514595066769555,2.4300032844725137,25.0,0,No fault,0,2023,5,2,11,29,26
2.52904960897657,2.4314815854187715,40.0,0,No fault,0,2023,5,3,22,10,1
2.5185372139413964,2.4301675401296463,8.33203125,0,missing tooth,4,2023,5,3,13,6,37
2.564693226431064,2.443636507049068,40.0,80,Root crack,1,2023,5,3,15,3,41
2.519851263115703,2.430496051446584,25.0,0,missing tooth,4,2023,5,3,12,33,34
2.5205082877248124,2.434602443208996,25.0,0,surface defect,5,2023,5,2,14,29,43
2.509831639638834,2.4350952102579235,25.0,0,eccentricity,3,2023,5,3,20,20,3
2.5205082877248124,2.432302863753427,40.0,0,Root crack,1,2023,5,3,15,1,3
2.5211653123485616,2.416698579198057,40.0,0,surface defect,5,2023,5,7,17,11,47
2.5172231648256176,2.4260611489683632,8.33203125,0,chipped tooth,2,2023,5,2,15,53,9
2.513609530058828,2.426718171516796,40.0,0,missing tooth,4,2023,5,3,12,28,21
2.521329568506787,2.432302863753427,25.0,0,Root crack,1,2023,5,3,14,59,9
2.5193584946684777,2.427375194079461,8.33203125,80,surface defect,5,2023,5,2,14,31,48
2.52445043568702,2.428196472302813,25.0,80,Root crack,1,2023,5,3,14,55,51
2.5218223369869546,2.4300032844725137,8.33203125,0,eccentricity,3,2023,5,3,20,31,39
2.5193584946684777,2.4240900814084374,25.0,0,missing tooth,4,2023,5,3,12,33,34
2.515087835137249,2.428689239247504,25.0,80,chipped tooth,2,2023,5,2,16,32,1
2.510817176223596,2.4370662785339143,25.0,0,Root crack,1,2023,5,3,14,59,10
2.509667383544566,2.4472501333420458,40.0,80,surface defect,5,2023,5,7,17,10,11
2.522479361639994,2.43312414211036,40.0,80,chipped tooth,2,2023,5,2,16,40,19
2.5211653123485616,2.4355879773148783,25.0,0,eccentricity,3,2023,5,3,20,20,3
2.5275713031979703,2.430496051446584,40.0,0,chipped tooth,2,2023,5,2,15,55,4
2.533320270532263,2.421297735917629,8.33203125,80,surface defect,5,2023,5,2,14,31,49
2.524614691863559,2.427375194079461,40.0,0,chipped tooth,2,2023,5,2,15,55,5
2.5219865931488417,2.4130849565490715,40.0,80,Root crack,1,2023,5,3,15,3,38
2.532006220756722,2.428032216656363,25.0,80,eccentricity,3,2023,5,3,20,22,6
2.5219865931488417,2.431317329754514,8.33203125,80,eccentricity,3,2023,5,3,20,34,17
2.513609530058828,2.4354237216283345,25.0,80,missing tooth,4,2023,5,3,12,35,19
2.5178801893761924,2.424747103914187,40.0,0,missing tooth,4,2023,5,3,12,28,19
2.5287210965749054,2.432795630764913,25.0,80,missing tooth,4,2023,5,3,12,35,18
2.5233006424768947,2.431317329754514,40.0,0,Root crack,1,2023,5,3,15,1,6
2.520672543879377,2.433452653459372,40.0,0,eccentricity,3,2023,5,3,20,28,8
2.5185372139413964,2.4290177505484145,8.33203125,0,chipped tooth,2,2023,5,2,15,53,10
2.52412192333669,2.428524983598383,8.33203125,80,Root crack,1,2023,5,3,14,41,54
2.5272427908128137,2.4295105175064573,25.0,0,Root crack,1,2023,5,3,14,59,11
2.515087835137249,2.418833901874187,40.0,80,eccentricity,3,2023,5,3,20,29,35
2.5443254397124115,2.4306603071063884,40.0,0,surface defect,5,2023,5,7,17,11,48
2.520672543879377,2.4810868369896024,40.0,80,surface defect,5,2023,5,7,17,10,12
2.5175516770990765,2.4321386080847143,8.33203125,80,surface defect,5,2023,5,2,14,31,50
2.507367798320572,2.4387088355287325,40.0,80,No fault,0,2023,5,3,22,6,5
2.52445043568702,2.433452653459372,8.33203125,80,eccentricity,3,2023,5,3,20,34,21
2.509831639638834,2.416698579198057,25.0,80,No fault,0,2023,5,2,10,30,1
2.516894652555816,2.430496051446584,8.33203125,80,No fault,0,2023,5,3,21,49,12
2.52904960897657,2.4354237216283345,25.0,80,surface defect,5,2023,5,2,14,30,28
2.520672543879377,2.440679904040373,40.0,80,chipped tooth,2,2023,5,2,16,40,19
2.522150849311644,2.431974352416892,8.33203125,80,eccentricity,3,2023,5,3,20,34,20
2.527735559391924,2.417848368312728,25.0,80,No fault,0,2023,5,2,10,30,1
2.5157448596402983,2.425732637699484,40.0,0,missing tooth,4,2023,5,3,12,28,21
2.51738742096189,2.4342739318475024,40.0,80,eccentricity,3,2023,5,3,20,29,36
2.515252091261641,2.4290177505484145,8.33203125,80,chipped tooth,2,2023,5,2,16,4,33
2.5172231648256176,2.422119013976508,40.0,0,missing tooth,4,2023,5,3,12,28,18
2.5187014700849835,2.4314815854187715,8.33203125,80,missing tooth,4,2023,5,3,13,7,25
2.5211653123485616,2.4288534948975142,8.33203125,0,surface defect,5,2023,5,2,14,35,15
2.455955689373346,2.4097998454220755,25.0,80,surface defect,5,2023,5,2,14,30,28
2.4572697357855806,2.422611780822495,25.0,0,surface defect,5,2023,5,2,14,29,45
2.53102068346363,2.424418592659534,25.0,80,Root crack,1,2023,5,3,14,55,53
2.5114742006316844,2.424254337033541,40.0,0,surface defect,5,2023,5,7,17,11,46
2.476816182964833,2.427375194079461,40.0,80,surface defect,5,2023,5,7,17,10,11
2.509338871358768,2.435752233002314,25.0,80,No fault,0,2023,5,2,10,30,5
2.522150849311644,2.431645841083921,40.0,0,surface defect,5,2023,5,7,17,11,47
2.5170589086902595,2.434602443208996,25.0,80,Root crack,1,2023,5,3,14,55,52
2.521001056191252,2.43312414211036,8.33203125,0,eccentricity,3,2023,5,3,20,31,43
2.532663245637146,2.3874610991281475,40.0,80,chipped tooth,2,2023,5,2,16,40,19
2.520179775418428,2.428032216656363,8.33203125,0,chipped tooth,2,2023,5,2,15,53,11
2.5154163473869464,2.429839028816271,25.0,0,chipped tooth,2,2023,5,2,15,54,36
2.5203440315711623,2.4300032844725137,40.0,0,eccentricity,3,2023,5,3,20,28,9
2.51738742096189,2.430496051446584,25.0,80,No fault,0,2023,5,2,10,30,5
2.520179775418428,2.4311530740911462,8.33203125,80,missing tooth,4,2023,5,3,13,7,23
2.5676498418149025,2.4794442776770023,40.0,80,surface defect,5,2023,5,7,17,10,11
2.518865726229485,2.428032216656363,8.33203125,0,chipped tooth,2,2023,5,2,15,53,7
2.5205082877248124,2.4308245627670835,8.33203125,0,No fault,0,2023,5,3,21,47,34
2.516401884157968,2.4272109384374603,40.0,0,chipped tooth,2,2023,5,2,15,55,2
2.524286179511397,2.413577723248676,40.0,80,chipped tooth,2,2023,5,2,16,40,19
2.5144308106488173,2.4324671194230314,40.0,80,missing tooth,4,2023,5,3,12,26,54
2.518865726229485,2.4337811648119496,25.0,0,missing tooth,4,2023,5,3,12,33,34
2.5185372139413964,2.4421582055085227,40.0,80,Root crack,1,2023,5,3,15,3,39
2.5182087016569654,2.4254041264341613,25.0,80,Root crack,1,2023,5,3,14,55,52
2.533320270532263,2.4326313750935267,25.0,80,missing tooth,4,2023,5,3,12,35,19
2.518044445516121,2.4288534948975142,8.33203125,0,surface defect,5,2023,5,2,14,35,16
2.5021116041935203,2.4224475252062776,25.0,80,No fault,0,2023,5,2,10,30,2
2.53217047697545,2.405036434916619,40.0,80,Root crack,1,2023,5,3,15,3,37
2.5219865931488417,2.4321386080847143,8.33203125,0,No fault,0,2023,5,3,21,47,35
2.5159091157683453,2.446100343110943,40.0,0,eccentricity,3,2023,5,3,20,28,7
2.5177159332371777,2.424747103914187,25.0,0,No fault,0,2023,5,2,11,29,28
2.5200155192666083,2.434602443208996,25.0,0,Root crack,1,2023,5,3,14,59,9
2.5175516770990765,2.428524983598383,8.33203125,0,chipped tooth,2,2023,5,2,15,53,9
2.546460771524641,2.4352594659426834,25.0,80,chipped tooth,2,2023,5,2,16,32,0
2.523136386307683,2.4342739318475024,40.0,0,Root crack,1,2023,5,3,15,1,6
2.5233006424768947,2.427046682796349,8.33203125,80,No fault,0,2023,5,3,21,49,8
2.5191942385212323,2.4254041264341613,25.0,80,No fault,0,2023,5,2,10,30,1
2.5091746152672365,2.4293462618528863,40.0,80,Root crack,1,2023,5,3,15,3,40
2.5144308106488173,2.435916488690641,40.0,0,chipped tooth,2,2023,5,2,15,55,5
2.5178801893761924,2.428689239247504,8.33203125,0,chipped tooth,2,2023,5,2,15,53,8
2.523629154818065,2.4291820062002056,25.0,0,Root crack,1,2023,5,3,14,59,11
2.5208368000348567,2.426882427156128,8.33203125,80,surface defect,5,2023,5,2,14,31,46
2.5159091157683453,2.4311530740911462,8.33203125,80,chipped tooth,2,2023,5,2,16,4,31
2.5170589086902595,2.425732637699484,8.33203125,80,surface defect,5,2023,5,2,14,31,48
2.5193584946684777,2.432795630764913,8.33203125,80,Root crack,1,2023,5,3,14,41,54
2.5233006424768947,2.4295105175064573,8.33203125,0,eccentricity,3,2023,5,3,20,31,40
2.519851263115703,2.4265539158783533,25.0,0,chipped tooth,2,2023,5,2,15,54,34
2.5228078739720075,2.413413467681255,8.33203125,80,surface defect,5,2023,5,2,14,31,47
2.5187014700849835,2.4171913459561654,40.0,80,chipped tooth,2,2023,5,2,16,40,23
2.5211653123485616,2.4288534948975142,40.0,0,Root crack,1,2023,5,3,15,1,4
2.5132810178292257,2.4194909242662423,25.0,80,missing tooth,4,2023,5,3,12,35,21
2.5298708899967868,2.433945420489576,25.0,80,chipped tooth,2,2023,5,2,16,32,1
2.514266554528993,2.437394789925737,25.0,80,missing tooth,4,2023,5,3,12,35,21
2.518044445516121,2.4265539158783533,8.33203125,0,chipped tooth,2,2023,5,2,15,53,9
2.515087835137249,2.4290177505484145,25.0,0,chipped tooth,2,2023,5,2,15,54,33
2.515252091261641,2.428032216656363,40.0,0,eccentricity,3,2023,5,3,20,28,8
2.526092997493644,2.4401871369004056,40.0,0,Root crack,1,2023,5,3,15,1,4
2.5328275018595474,2.430988818428669,40.0,80,Root crack,1,2023,5,3,15,3,39
2.513609530058828,2.44544332014143,25.0,0,surface defect,5,2023,5,2,14,29,43
2.520672543879377,2.421297735917629,40.0,0,missing tooth,4,2023,5,3,12,28,20
2.5175516770990765,2.427046682796349,8.33203125,0,chipped tooth,2,2023,5,2,15,53,11
2.524614691863559,2.4408441597554824,40.0,80,No fault,0,2023,5,3,22,6,2
2.519851263115703,2.428689239247504,8.33203125,0,chipped tooth,2,2023,5,2,15,53,8
2.510817176223596,2.4451148086620407,40.0,80,No fault,0,2023,5,3,22,6,2
2.5170589086902595,2.440679904040373,40.0,80,No fault,0,2023,5,3,22,6,6
2.520179775418428,2.428689239247504,8.33203125,0,surface defect,5,2023,5,2,14,35,18
2.5191942385212323,2.4301675401296463,8.33203125,0,No fault,0,2023,5,3,21,47,35
2.5252717165788776,2.4370662785339143,25.0,80,eccentricity,3,2023,5,3,20,22,9
2.520672543879377,2.439037346938409,25.0,0,chipped tooth,2,2023,5,2,15,54,35
2.5487603598043966,2.417027090369242,40.0,80,Root crack,1,2023,5,3,15,3,37
2.52445043568702,2.439201602644587,40.0,0,No fault,0,2023,5,3,22,10,4
2.502275860245877,2.446100343110943,40.0,80,No fault,0,2023,5,3,22,6,3
2.522479361639994,2.4314815854187715,8.33203125,80,eccentricity,3,2023,5,3,20,34,21
2.524943204219386,2.437723301321131,40.0,80,chipped tooth,2,2023,5,2,16,40,19
2.529542377585948,2.4459360873672225,40.0,0,surface defect,5,2023,5,7,17,11,48
2.513773786175,2.4234330589169093,40.0,0,missing tooth,4,2023,5,3,12,28,20
2.5182087016569654,2.43033179578767,8.33203125,0,surface defect,5,2023,5,2,14,35,17
2.5311849396768507,2.424418592659534,25.0,80,chipped tooth,2,2023,5,2,16,32,0
2.5219865931488417,2.4277037053661323,25.0,0,eccentricity,3,2023,5,3,20,20,0
2.5200155192666083,2.43328839778442,25.0,0,missing tooth,4,2023,5,3,12,33,32
2.5175516770990765,2.43312414211036,40.0,0,Root crack,1,2023,5,3,15,1,6
2.528064071782582,2.450863760068278,40.0,80,eccentricity,3,2023,5,3,20,29,39
2.5267500222419548,2.4295105175064573,40.0,0,Root crack,1,2023,5,3,15,1,4
2.5218223369869546,2.429839028816271,8.33203125,80,No fault,0,2023,5,3,21,49,9
2.523136386307683,2.430988818428669,8.33203125,0,No fault,0,2023,5,3,21,47,31
2.521658080825983,2.44314373986084,40.0,80,No fault,0,2023,5,3,22,6,6
2.518372957798724,2.415056023395336,40.0,0,No fault,0,2023,5,3,22,10,0
2.4815796048010155,2.473366809005968,40.0,80,No fault,0,2023,5,3,22,6,5
2.521658080825983,2.4300032844725137,8.33203125,0,No fault,0,2023,5,3,21,47,33
2.518372957798724,2.430988818428669,40.0,0,chipped tooth,2,2023,5,2,15,55,2
2.516894652555816,2.4263896602408006,25.0,0,Root crack,1,2023,5,3,14,59,10
2.520179775418428,2.4130849565490715,40.0,80,Root crack,1,2023,5,3,15,3,37
2.526092997493644,2.429839028816271,25.0,0,missing tooth,4,2023,5,3,12,33,33
2.5203440315711623,2.4295105175064573,8.33203125,80,missing tooth,4,2023,5,3,13,7,23
2.5218223369869546,2.4306603071063884,25.0,0,missing tooth,4,2023,5,3,12,33,33
2.5203440315711623,2.4341096761680934,40.0,0,chipped tooth,2,2023,5,2,15,55,2
2.514266554528993,2.443636507049068,25.0,80,chipped tooth,2,2023,5,2,16,31,58
2.520672543879377,2.4301675401296463,8.33203125,0,missing tooth,4,2023,5,3,13,6,41
2.5229721301393875,2.4290177505484145,8.33203125,0,No fault,0,2023,5,3,21,47,32
2.518865726229485,2.437887557020166,25.0,80,eccentricity,3,2023,5,3,20,22,7
2.5200155192666083,2.430496051446584,8.33203125,0,surface defect,5,2023,5,2,14,35,17
2.5160733718973054,2.4254041264341613,25.0,80,Root crack,1,2023,5,3,14,55,54
2.513609530058828,2.425732637699484,40.0,0,chipped tooth,2,2023,5,2,15,55,3
2.5219865931488417,2.43312414211036,25.0,80,Root crack,1,2023,5,3,14,55,51
2.5121312250543744,2.4321386080847143,40.0,0,surface defect,5,2023,5,7,17,11,44
2.518372957798724,2.4442935299792232,40.0,0,Root crack,1,2023,5,3,15,1,5
2.5160733718973054,2.424747103914187,40.0,0,missing tooth,4,2023,5,3,12,28,20
2.523957667162899,2.428689239247504,40.0,0,chipped tooth,2,2023,5,2,15,55,4
2.51738742096189,2.422776036439601,40.0,80,eccentricity,3,2023,5,3,20,29,38
2.506710774003678,2.4290177505484145,25.0,80,No fault,0,2023,5,2,10,30,3
2.5233006424768947,2.4265539158783533,40.0,0,No fault,0,2023,5,3,22,10,0
2.5214938246659275,2.430988818428669,8.33203125,80,missing tooth,4,2023,5,3,13,7,24
2.522150849311644,2.4579267590132456,40.0,80,eccentricity,3,2023,5,3,20,29,38
2.515252091261641,2.4235973145384584,40.0,0,eccentricity,3,2023,5,3,20,28,7
2.5645289700296607,2.3546100311368727,40.0,80,surface defect,5,2023,5,7,17,10,15
2.5172231648256176,2.428689239247504,8.33203125,80,No fault,0,2023,5,3,21,49,12
2.5178801893761924,2.428032216656363,8.33203125,0,chipped tooth,2,2023,5,2,15,53,11
2.557630202007221,2.4186696462783925,40.0,80,missing tooth,4,2023,5,3,12,26,51
2.520672543879377,2.431317329754514,8.33203125,0,No fault,0,2023,5,3,21,47,34
2.5267500222419548,2.4291820062002056,25.0,0,eccentricity,3,2023,5,3,20,20,3
2.5292138651787783,2.423761570160896,40.0,0,eccentricity,3,2023,5,3,20,28,6
2.5170589086902595,2.4301675401296463,8.33203125,80,missing tooth,4,2023,5,3,13,7,24
2.522315105475361,2.4272109384374603,8.33203125,80,surface defect,5,2023,5,2,14,31,48
2.522643617805543,2.426718171516796,25.0,0,eccentricity,3,2023,5,3,20,20,0
2.521001056191252,2.428360727950153,8.33203125,80,chipped tooth,2,2023,5,2,16,4,31
2.520179775418428,2.428689239247504,8.33203125,80,surface defect,5,2023,5,2,14,31,46
2.51738742096189,2.427539449722352,8.33203125,0,chipped tooth,2,2023,5,2,15,53,8
2.523464898647022,2.430988818428669,8.33203125,80,No fault,0,2023,5,3,21,49,8
2.522150849311644,2.435916488690641,25.0,80,surface defect,5,2023,5,2,14,30,27
2.516401884157968,2.431645841083921,25.0,0,eccentricity,3,2023,5,3,20,20,1
2.5200155192666083,2.4235973145384584,25.0,0,surface defect,5,2023,5,2,14,29,41
2.5121312250543744,2.43033179578767,25.0,0,missing tooth,4,2023,5,3,12,33,33
2.5203440315711623,2.432302863753427,8.33203125,80,chipped tooth,2,2023,5,2,16,4,32
2.519522750816638,2.431810096749961,8.33203125,0,missing tooth,4,2023,5,3,13,6,41
2.4873285632026234,2.4201479466724987,25.0,80,surface defect,5,2023,5,2,14,30,28
2.502275860245877,2.409307078783567,40.0,80,chipped tooth,2,2023,5,2,16,40,20
2.5205082877248124,2.4301675401296463,8.33203125,80,Root crack,1,2023,5,3,14,41,55
2.521658080825983,2.429839028816271,8.33203125,0,eccentricity,3,2023,5,3,20,31,40
2.5134452739435704,2.453820364075965,40.0,80,missing tooth,4,2023,5,3,12,26,54
2.5262572536793466,2.4354237216283345,40.0,0,missing tooth,4,2023,5,3,12,28,19
2.5313491958909884,2.422611780822495,40.0,80,missing tooth,4,2023,5,3,12,26,54
2.5121312250543744,2.418176879496332,25.0,80,chipped tooth,2,2023,5,2,16,32,2
2.522150849311644,2.4301675401296463,8.33203125,0,No fault,0,2023,5,3,21,47,32
2.537590932708877,2.4265539158783533,40.0,0,No fault,0,2023,5,3,22,10,2
2.5356198577809264,2.419326668666897,40.0,80,eccentricity,3,2023,5,3,20,29,36
2.5200155192666083,2.429839028816271,8.33203125,80,No fault,0,2023,5,3,21,49,10
2.521658080825983,2.4324671194230314,8.33203125,80,Root crack,1,2023,5,3,14,41,56
2.5086818469981145,2.422940292057594,40.0,0,Root crack,1,2023,5,3,15,1,5
2.519851263115703,2.442322461231674,25.0,80,missing tooth,4,2023,5,3,12,35,21
2.513609530058828,2.430988818428669,25.0,0,missing tooth,4,2023,5,3,12,33,32
2.5256002289420345,2.4254041264341613,25.0,80,chipped tooth,2,2023,5,2,16,32,2
2.509831639638834,2.4290177505484145,40.0,0,No fault,0,2023,5,3,22,10,4
2.5208368000348567,2.43033179578767,8.33203125,80,No fault,0,2023,5,3,21,49,9
2.5182087016569654,2.424254337033541,8.33203125,0,chipped tooth,2,2023,5,2,15,53,9
2.527407047004933,2.4314815854187715,40.0,0,Root crack,1,2023,5,3,15,1,5
2.526421509865966,2.4176841127222564,40.0,80,No fault,0,2023,5,3,22,6,4
2.5275713031979703,2.4288534948975142,25.0,80,chipped tooth,2,2023,5,2,16,32,0
2.5170589086902595,2.4424867169557194,40.0,80,missing tooth,4,2023,5,3,12,26,51
2.526421509865966,2.428524983598383,25.0,80,missing tooth,4,2023,5,3,12,35,21
2.5029328844644065,2.4029011132072107,40.0,80,missing tooth,4,2023,5,3,12,26,52
2.5042469329451613,2.439037346938409,25.0,80,missing tooth,4,2023,5,3,12,35,19
2.526092997493644,2.428032216656363,25.0,80,surface defect,5,2023,5,2,14,30,28
2.5157448596402983,2.436409255760976,40.0,80,No fault,0,2023,5,3,22,6,5
2.519522750816638,2.431810096749961,25.0,80,Root crack,1,2023,5,3,14,55,51
2.5155806035131656,2.454641643018552,40.0,80,eccentricity,3,2023,5,3,20,29,39
2.5393977515091697,2.437723301321131,40.0,80,eccentricity,3,2023,5,3,20,29,37
2.520672543879377,2.4295105175064573,8.33203125,80,Root crack,1,2023,5,3,14,41,52
2.4782944862119662,2.4277037053661323,25.0,80,surface defect,5,2023,5,2,14,30,29
2.5292138651787783,2.426718171516796,40.0,80,eccentricity,3,2023,5,3,20,29,35
2.5257644851249883,2.436080744379861,40.0,0,Root crack,1,2023,5,3,15,1,3
2.5129525056032747,2.4254041264341613,25.0,0,No fault,0,2023,5,2,11,29,27
2.524614691863559,2.428032216656363,25.0,80,No fault,0,2023,5,2,10,30,3
2.5104886640250257,2.4311530740911462,25.0,0,chipped tooth,2,2023,5,2,15,54,34
2.5196870069657136,2.4308245627670835,40.0,0,eccentricity,3,2023,5,3,20,28,9
2.5162376280271794,2.4293462618528863,25.0,0,eccentricity,3,2023,5,3,20,20,0
2.528228327979288,2.425568382066378,25.0,0,surface defect,5,2023,5,2,14,29,43
2.5182087016569654,2.424254337033541,25.0,0,eccentricity,3,2023,5,3,20,20,1
2.522479361639994,2.430496051446584,8.33203125,80,chipped tooth,2,2023,5,2,16,4,30
2.520179775418428,2.428360727950153,8.33203125,0,Root crack,1,2023,5,3,14,41,34
2.425239870802834,2.3685717307603213,40.0,80,surface defect,5,2023,5,7,17,10,11
2.5219865931488417,2.428689239247504,25.0,0,chipped tooth,2,2023,5,2,15,54,34
2.5172231648256176,2.428689239247504,40.0,0,eccentricity,3,2023,5,3,20,28,7
2.5205082877248124,2.43033179578767,8.33203125,0,Root crack,1,2023,5,3,14,41,33
2.4848647237518544,2.4497139696992707,40.0,80,surface defect,5,2023,5,7,17,10,13
2.5099958957340136,2.426718171516796,40.0,80,eccentricity,3,2023,5,3,20,29,37
2.5159091157683453,2.4260611489683632,40.0,0,No fault,0,2023,5,3,22,10,4
2.5160733718973054,2.4224475252062776,25.0,0,chipped tooth,2,2023,5,2,15,54,33
2.510817176223596,2.4314815854187715,25.0,0,missing tooth,4,2023,5,3,12,33,33
2.5113099445282936,2.4308245627670835,40.0,0,missing tooth,4,2023,5,3,12,28,18
2.520672543879377,2.4291820062002056,8.33203125,80,Root crack,1,2023,5,3,14,41,55
2.5185372139413964,2.423925825784222,25.0,0,No fault,0,2023,5,2,11,29,25
2.509831639638834,2.426718171516796,25.0,0,Root crack,1,2023,5,3,14,59,11
2.5229721301393875,2.428524983598383,25.0,0,eccentricity,3,2023,5,3,20,20,3
2.5200155192666083,2.429674773160919,25.0,0,No fault,0,2023,5,2,11,29,27
2.5228078739720075,2.4295105175064573,25.0,0,chipped tooth,2,2023,5,2,15,54,35
2.522479361639994,2.424254337033541,25.0,0,No fault,0,2023,5,2,11,29,24
2.5219865931488417,2.435752233002314,25.0,0,Root crack,1,2023,5,3,14,59,10
2.509667383544566,2.4314815854187715,25.0,0,chipped tooth,2,2023,5,2,15,54,36
2.5214938246659275,2.428360727950153,8.33203125,80,chipped tooth,2,2023,5,2,16,4,31
2.5129525056032747,2.4308245627670835,40.0,0,Root crack,1,2023,5,3,15,1,6
2.524614691863559,2.4293462618528863,25.0,0,Root crack,1,2023,5,3,14,59,10
2.5157448596402983,2.429839028816271,8.33203125,80,surface defect,5,2023,5,2,14,31,46
2.521329568506787,2.4295105175064573,8.33203125,80,Root crack,1,2023,5,3,14,41,56
2.510817176223596,2.4265539158783533,25.0,80,chipped tooth,2,2023,5,2,16,31,58
2.4786229980546004,2.5182087016569654,40.0,80,surface defect,5,2023,5,7,17,10,12
2.519851263115703,2.407007501242472,25.0,80,surface defect,5,2023,5,2,14,30,27
2.5262572536793466,2.4413369269061707,40.0,80,Root crack,1,2023,5,3,15,3,39
2.5257644851249883,2.427375194079461,25.0,0,missing tooth,4,2023,5,3,12,33,35
2.522643617805543,2.4306603071063884,8.33203125,0,No fault,0,2023,5,3,21,47,34
2.5218223369869546,2.4291820062002056,8.33203125,80,Root crack,1,2023,5,3,14,41,52
2.5144308106488173,2.421954758362956,25.0,80,eccentricity,3,2023,5,3,20,22,8
2.5081890787371983,2.4290177505484145,40.0,0,eccentricity,3,2023,5,3,20,28,6
2.5045754450744555,2.421133480308518,40.0,0,surface defect,5,2023,5,7,17,11,44
2.51738742096189,2.428032216656363,25.0,0,No fault,0,2023,5,2,11,29,27
2.5177159332371777,2.4308245627670835,8.33203125,0,missing tooth,4,2023,5,3,13,6,39
2.520672543879377,2.42080496909296,25.0,0,Root crack,1,2023,5,3,14,59,8
2.518372957798724,2.4301675401296463,40.0,0,missing tooth,4,2023,5,3,12,28,21
2.5160733718973054,2.434438187527803,40.0,0,chipped tooth,2,2023,5,2,15,55,2
2.535784114019866,2.4400228811888693,40.0,80,Root crack,1,2023,5,3,15,3,38
2.5191942385212323,2.4122636787341163,25.0,80,missing tooth,4,2023,5,3,12,35,18
2.506710774003678,2.441501182624854,40.0,80,chipped tooth,2,2023,5,2,16,40,20
2.5252717165788776,2.4308245627670835,25.0,80,No fault,0,2023,5,2,10,30,3
2.520672543879377,2.4290177505484145,8.33203125,0,No fault,0,2023,5,3,21,47,31
2.526092997493644,2.4321386080847143,40.0,0,No fault,0,2023,5,3,22,10,4
2.5154163473869464,2.4324671194230314,25.0,0,chipped tooth,2,2023,5,2,15,54,35
2.5257644851249883,2.419326668666897,25.0,80,chipped tooth,2,2023,5,2,16,32,2
2.5205082877248124,2.430496051446584,8.33203125,0,No fault,0,2023,5,3,21,47,35
2.542025851781096,2.427046682796349,40.0,80,No fault,0,2023,5,3,22,6,3
2.5144308106488173,2.422611780822495,40.0,80,eccentricity,3,2023,5,3,20,29,35
2.520672543879377,2.4293462618528863,8.33203125,0,Root crack,1,2023,5,3,14,41,35
2.5214938246659275,2.421954758362956,40.0,0,missing tooth,4,2023,5,3,12,28,17
2.5070392861603024,2.4232688032962497,25.0,80,surface defect,5,2023,5,2,14,30,28
2.5218223369869546,2.428524983598383,8.33203125,80,No fault,0,2023,5,3,21,49,9
2.531677708322019,2.426882427156128,25.0,80,missing tooth,4,2023,5,3,12,35,20
2.518044445516121,2.433945420489576,40.0,0,No fault,0,2023,5,3,22,10,3
2.5119669689473327,2.439201602644587,25.0,0,Root crack,1,2023,5,3,14,59,7
2.5205082877248124,2.430496051446584,8.33203125,0,missing tooth,4,2023,5,3,13,6,40
2.5205082877248124,2.4301675401296463,8.33203125,0,Root crack,1,2023,5,3,14,41,31
2.522150849311644,2.428032216656363,8.33203125,80,surface defect,5,2023,5,2,14,31,48
2.5500744103311628,2.480594069186329,40.0,80,surface defect,5,2023,5,7,17,10,11
2.514102298410082,2.431317329754514,40.0,0,No fault,0,2023,5,3,22,10,2
2.5203440315711623,2.43328839778442,25.0,0,missing tooth,4,2023,5,3,12,33,31
2.537426676459824,2.4621974103434363,40.0,80,surface defect,5,2023,5,7,17,10,12
2.5193584946684777,2.430988818428669,8.33203125,0,missing tooth,4,2023,5,3,13,6,40
2.5208368000348567,2.4300032844725137,8.33203125,80,missing tooth,4,2023,5,3,13,7,25
2.5185372139413964,2.4157130457057843,40.0,80,No fault,0,2023,5,3,22,6,2
2.5203440315711623,2.428360727950153,8.33203125,80,Root crack,1,2023,5,3,14,41,54
2.5203440315711623,2.431317329754514,25.0,0,Root crack,1,2023,5,3,14,59,8
2.5190299823749016,2.4240900814084374,40.0,80,eccentricity,3,2023,5,3,20,29,37
2.519851263115703,2.425239870802834,25.0,0,surface defect,5,2023,5,2,14,29,45
2.524286179511397,2.4395301140596204,40.0,0,No fault,0,2023,5,3,22,10,4
